1.000000 	 1.000000 	 10600.000000 
1.000000 	 31.000000 	 9094.931408 
1.000000 	 61.000000 	 9145.446813 
1.000000 	 91.000000 	 9833.750577 
1.000000 	 121.000000 	 10547.674896 
1.000000 	 151.000000 	 10937.690375 
1.000000 	 181.000000 	 10906.101930 
1.000000 	 211.000000 	 10655.607920 
1.000000 	 241.000000 	 10498.070946 
1.000000 	 271.000000 	 10516.146995 
1.000000 	 301.000000 	 10604.456595 
1.000000 	 331.000000 	 10661.808817 
1.000000 	 361.000000 	 10660.571534 
1.000000 	 391.000000 	 10630.200223 
1.000000 	 421.000000 	 10608.560587 
1.000000 	 451.000000 	 13269.043530 
1.000000 	 481.000000 	 12008.624007 
1.000000 	 511.000000 	 7982.072795 
1.000000 	 541.000000 	 8025.483618 
1.000000 	 571.000000 	 9334.911875 
1.000000 	 601.000000 	 10478.996960 
1.000000 	 631.000000 	 11127.834515 
1.000000 	 661.000000 	 11109.435441 
1.000000 	 691.000000 	 10680.586510 
1.000000 	 721.000000 	 10402.017115 
1.000000 	 751.000000 	 10437.698545 
1.000000 	 781.000000 	 10590.844121 
1.000000 	 811.000000 	 10689.981115 
1.000000 	 841.000000 	 13522.249202 
1.000000 	 871.000000 	 11464.302970 
1.000000 	 901.000000 	 7695.354855 
1.000000 	 931.000000 	 8121.198420 
1.000000 	 961.000000 	 9452.754963 
1.000000 	 991.000000 	 10573.157483 
1.000000 	 1021.000000 	 11163.366188 
1.000000 	 1051.000000 	 11080.959427 
1.000000 	 1081.000000 	 10636.870965 
1.000000 	 1111.000000 	 10389.841883 
1.000000 	 1141.000000 	 10449.578129 
1.000000 	 1171.000000 	 10605.243058 
1.000000 	 1201.000000 	 13001.288161 
1.000000 	 1231.000000 	 12557.237907 
1.000000 	 1261.000000 	 8195.589169 
1.000000 	 1291.000000 	 7767.227265 
1.000000 	 1321.000000 	 9104.256284 
1.000000 	 1351.000000 	 10321.738195 
1.000000 	 1381.000000 	 11080.978757 
1.000000 	 1411.000000 	 11164.659028 
1.000000 	 1441.000000 	 10751.572859 
1.000000 	 1471.000000 	 10415.645525 
1.000000 	 1501.000000 	 10413.518607 
1.000000 	 1531.000000 	 10566.822196 
1.000000 	 1561.000000 	 10683.194214 
1.000000 	 1591.000000 	 10696.074442 
1.000000 	 1621.000000 	 10645.282784 
1.000000 	 1651.000000 	 10601.384946 
1.000000 	 1681.000000 	 10595.273220 
1.000000 	 1711.000000 	 10612.708518 
1.000000 	 1741.000000 	 10628.627480 
1.000000 	 1771.000000 	 10631.652034 
1.000000 	 1801.000000 	 10625.838781 
1.000000 	 1831.000000 	 10620.024340 
1.000000 	 1861.000000 	 10618.679009 
1.000000 	 1891.000000 	 10620.615997 
1.000000 	 1921.000000 	 10622.720400 
1.000000 	 1951.000000 	 10623.300882 
1.000000 	 1981.000000 	 10622.665659 
1.000000 	 2011.000000 	 10731.366473 
1.000000 	 2041.000000 	 13603.412965 
1.000000 	 2071.000000 	 10113.290483 
1.000000 	 2101.000000 	 7543.509885 
1.000000 	 2131.000000 	 10952.359630 
1.000000 	 2161.000000 	 13145.046067 
1.000000 	 2191.000000 	 10850.011655 
1.000000 	 2221.000000 	 8331.234984 
1.000000 	 2251.000000 	 8865.794812 
1.000000 	 2281.000000 	 9957.842289 
1.000000 	 2311.000000 	 10811.788972 
1.000000 	 2341.000000 	 11125.984298 
1.000000 	 2371.000000 	 10899.197675 
1.000000 	 2401.000000 	 10536.814445 
1.000000 	 2431.000000 	 10421.713490 
1.000000 	 2461.000000 	 10517.828218 
1.000000 	 2491.000000 	 10641.842585 
1.000000 	 2521.000000 	 10689.421044 
1.000000 	 2551.000000 	 10661.947701 
1.000000 	 2581.000000 	 10616.953736 
1.000000 	 2611.000000 	 10598.204295 
1.000000 	 2641.000000 	 12917.076805 
1.000000 	 2671.000000 	 12564.572823 
1.000000 	 2701.000000 	 8320.054801 
1.000000 	 2731.000000 	 7857.070113 
1.000000 	 2761.000000 	 9154.526968 
1.000000 	 2791.000000 	 10343.553215 
1.000000 	 2821.000000 	 11078.427804 
1.000000 	 2851.000000 	 11149.052152 
1.000000 	 2881.000000 	 10742.043262 
1.000000 	 2911.000000 	 10418.764061 
1.000000 	 2941.000000 	 10420.154980 
1.000000 	 2971.000000 	 10570.305082 
1.000000 	 3001.000000 	 10682.667524 
1.000000 	 3031.000000 	 10693.882951 
1.000000 	 3061.000000 	 10643.941096 
1.000000 	 3091.000000 	 10601.534929 
1.000000 	 3121.000000 	 10596.051647 
1.000000 	 3151.000000 	 10613.208483 
1.000000 	 3181.000000 	 10628.609972 
1.000000 	 3211.000000 	 10631.387731 
1.000000 	 3241.000000 	 10625.648923 
1.000000 	 3271.000000 	 10620.017233 
1.000000 	 3301.000000 	 10618.771604 
1.000000 	 3331.000000 	 10620.689477 
1.000000 	 3361.000000 	 11147.244853 
1.000000 	 3391.000000 	 13549.596772 
1.000000 	 3421.000000 	 9804.329205 
1.000000 	 3451.000000 	 7546.207964 
1.000000 	 3481.000000 	 8638.416268 
1.000000 	 3511.000000 	 9908.323629 
1.000000 	 3541.000000 	 10861.238474 
1.000000 	 3571.000000 	 13610.245439 
1.000000 	 3601.000000 	 12134.505062 
1.000000 	 3631.000000 	 7413.445733 
1.000000 	 3661.000000 	 7413.587604 
1.000000 	 3691.000000 	 8919.703074 
1.000000 	 3721.000000 	 10255.436767 
1.000000 	 3751.000000 	 11104.832269 
1.000000 	 3781.000000 	 11227.266915 
1.000000 	 3811.000000 	 10780.368433 
1.000000 	 3841.000000 	 10396.169383 
1.000000 	 3871.000000 	 10386.739114 
1.000000 	 3901.000000 	 10555.859297 
1.000000 	 3931.000000 	 10687.591370 
1.000000 	 3961.000000 	 10705.088916 
1.000000 	 3991.000000 	 10649.641186 
1.000000 	 4021.000000 	 10599.899925 
1.000000 	 4051.000000 	 13579.684977 
1.000000 	 4081.000000 	 10932.097569 
1.000000 	 4111.000000 	 7652.185882 
1.000000 	 4141.000000 	 8347.469274 
1.000000 	 4171.000000 	 9636.320406 
1.000000 	 4201.000000 	 10687.349016 
1.000000 	 4231.000000 	 11180.700900 
1.000000 	 4261.000000 	 11022.685968 
1.000000 	 4291.000000 	 10585.397240 
1.000000 	 4321.000000 	 10388.519155 
1.000000 	 4351.000000 	 10472.211169 
1.000000 	 4381.000000 	 10622.854744 
1.000000 	 4411.000000 	 10697.647125 
1.000000 	 4441.000000 	 10678.007974 
1.000000 	 4471.000000 	 10624.431513 
1.000000 	 4501.000000 	 10595.493342 
1.000000 	 4531.000000 	 10601.396096 
1.000000 	 4561.000000 	 10620.151396 
1.000000 	 4591.000000 	 10631.074972 
1.000000 	 4621.000000 	 10629.702975 
1.000000 	 4651.000000 	 10623.159601 
1.000000 	 4681.000000 	 10619.035023 
1.000000 	 4711.000000 	 10619.301827 
1.000000 	 4741.000000 	 10621.575548 
1.000000 	 4771.000000 	 10623.116312 
1.000000 	 4801.000000 	 10623.105413 
1.000000 	 4831.000000 	 10622.318893 
1.000000 	 4861.000000 	 10940.139777 
1.000000 	 4891.000000 	 13579.404201 
1.000000 	 4921.000000 	 9961.222947 
1.000000 	 4951.000000 	 10265.937998 
1.000000 	 4981.000000 	 11053.792409 
1.000000 	 5011.000000 	 11034.445744 
1.000000 	 5041.000000 	 10596.503334 
